"intBiotaAssociateID","intBiotaID","tintAssocType","intAssocBiotaID","vchrAssocBiotaText","vchrRelationForward","vchrRelationReverse","intRefID","vchrRefPage","bitUncertain","txtNotes","GUID"
"11851","96127","0","96129","","has synonym","is a synonym of","","","False","","{9DD78E01-DC22-4CE4-B62D-EBC90C147D1F}"
"11852","96129","0","96127","","is a synonym of","has synonym","","","False","","{C087DCB4-7018-4653-A39E-2E03036BCABF}"
"11858","96134","0","96127","","is a synonym of","has synonym","","","False","","{8055D50A-A6C1-4706-93EC-D9176FE3D107}"
"11859","96127","0","96135","","has synonym","is a synonym of","","","False","","{7FC06E2E-5F2F-46D3-A877-F17330D1CF67}"
"11860","96135","0","96127","","is a synonym of","has synonym","","","False","","{8F559B28-2FC8-44D1-90A5-0178D23E7518}"
"11861","96127","0","96136","","has synonym","is a synonym of","","","False","","{9869CFB9-CF1D-42AB-82FE-01BC0F17B615}"
"11867","96146","0","96147","","has synonym","is a synonym of","","","False","","{6933ED08-EC7C-4DD2-8BAC-738C072931E9}"
"11868","96147","0","96146","","is a synonym of","has synonym","","","False","","{742FD11C-4C13-4D0F-88CB-89BD2B85A9B2}"
"11869","96149","0","96151","","has synonym","is a synonym of","","","False","","{821E1176-385E-44AE-950E-87317B432BAE}"
"11874","96154","0","96149","","is a synonym of","has synonym","","","False","","{EF17E842-0159-4BD9-B4E3-158F7CCC07A1}"
"11875","96155","0","86602","","has synonym","is a synonym of","","","False","","{75299344-F5BB-426F-B9EF-E2521F09DF71}"
"11876","86602","0","96155","","is a synonym of","has synonym","","","False","","{68FA8289-67A8-4661-9C2A-F4E602C489A7}"
"11877","96155","0","96157","","has synonym","is a synonym of","","","False","","{1CDD2265-3DE6-4C13-8E09-4F629CD1737C}"
"11878","96157","0","96155","","is a synonym of","has synonym","","","False","","{008886C1-57BB-4ED3-960A-E9ADAAC31036}"
"9622","93218","0","71326","","is a synonym of","has synonym","","","False","","{D96ADD51-04DF-4282-AD0C-C2408EED0446}"
"10166","94901","0","94308","","is a synonym of","has synonym","","","False","","{A4EB6BAA-86DE-4780-B75A-97F52F9A502C}"
"10050","82915","0","93554","","is a synonym of","has synonym","","","False","","{CE8BAE42-3982-436E-BC82-9948949FB5F0}"
"9621","71326","0","93218","","has synonym","is a synonym of","","","False","","{C1A13F25-5891-44B4-80EB-1B1647CD58BF}"
"10165","94308","0","94901","","has synonym","is a synonym of","","","False","","{1D41977A-6EA1-44AB-9CEE-A3705A11638A}"
"10212","94107","0","94317","","is a synonym of","has synonym","","","False","","{D0FBD1F1-9950-4AEC-AFE1-1F8F6167D9C6}"
"9208","93044","0","93041","","is a synonym of","has synonym","","","False","","{8B165C5E-3F96-4060-8DF0-3E4EEFF11AA0}"
"9213","93041","0","94410","","has synonym","is a synonym of","","","False","","{2D020E21-92EA-4F7B-97E3-561A4DCFC010}"
"9214","94410","0","93041","","is a synonym of","has synonym","","","False","","{BAEACF6D-DA0C-428C-AFBB-A6048C02BBA8}"
"9215","93041","0","94411","","has synonym","is a synonym of","","","False","","{A5485A0C-E0E1-4D35-A77C-FF4EA94A58DB}"
"9216","94411","0","93041","","is a synonym of","has synonym","","","False","","{6082852E-42D1-454E-96B0-EE40FC623340}"
"9221","93041","0","94414","","has synonym","is a synonym of","","","False","","{CD1BA39E-0EE2-47F9-BF59-8383FE30AB58}"
"9222","94414","0","93041","","is a synonym of","has synonym","","","False","","{10B83487-1AB3-46C3-A5F1-F1394BD273D8}"
"9223","93041","0","94415","","has synonym","is a synonym of","","","False","","{4F6FBE4F-C99A-4AE9-9A9A-BBB7B5CDCF3C}"
"9224","94415","0","93041","","is a synonym of","has synonym","","","False","","{958B13FF-A0AB-4317-A8DE-48BC6B64DBE9}"
"9225","93041","0","94416","","has synonym","is a synonym of","","","False","","{9191A4CF-CF4E-4E47-A0BB-4CED082AF78D}"
"10095","94107","0","93015","","has synonym","is a synonym of","","","False","","{EB7A3223-8918-4D73-A316-6DA1F77AF52B}"
"10097","94107","0","94108","","has synonym","is a synonym of","","","False","","{56A4DCA1-218B-4087-86E4-C92B7FB502ED}"
"10098","94108","0","94107","","is a synonym of","has synonym","","","False","","{1776878F-12F0-4675-8842-505C02DF21EE}"
"9171","93018","0","93016","","has synonym","is a synonym of","","","False","","{765A0547-253A-4DCD-A8A2-D1410D915995}"
"9172","93016","0","93018","","is a synonym of","has synonym","","","False","","{138B4C3D-913F-4A61-B6F3-97B10809457B}"
"9173","93018","0","94111","","has synonym","is a synonym of","","","False","","{859E1A0F-BDAD-4C6D-B00E-46ADB6237978}"
"9174","94111","0","93018","","is a synonym of","has synonym","","","False","","{0E6AE66D-A08D-46C3-B814-1319F9C305CB}"
"9205","93041","0","93043","","has synonym","is a synonym of","","","False","","{5EA3D24C-E51E-4D73-8F19-4DFC41DD6B23}"
"9206","93043","0","93041","","is a synonym of","has synonym","","","False","","{020B51C7-D99C-466F-835E-F8E9FF317837}"
"9207","93041","0","93044","","has synonym","is a synonym of","","","False","","{468A9777-635E-4838-B46A-F833AA6BEB4F}"
"9209","93041","0","93045","","has synonym","is a synonym of","","","False","","{7DD46D52-7501-4612-8344-0F8BBB6E6332}"
"9210","93045","0","93041","","is a synonym of","has synonym","","","False","","{B8260960-D521-4781-A62F-E844BB563185}"
"9211","93041","0","93046","","has synonym","is a synonym of","","","False","","{F0791E4D-31EB-46E4-BB4B-1CF12DA4BCC4}"
"9212","93046","0","93041","","is a synonym of","has synonym","","","False","","{790F4934-0339-492C-8B6C-70AF61B9CF59}"
"9217","93041","0","94412","","has synonym","is a synonym of","","","False","","{AF2B7067-2FB9-43E7-AC9F-CB77AA14605F}"
"9218","94412","0","93041","","is a synonym of","has synonym","","","False","","{86F581A7-36A3-4937-B809-096B71277B09}"
"9219","93041","0","94413","","has synonym","is a synonym of","","","False","","{BAD3E1A2-6EB3-469F-ACF2-913BB427210F}"
"9220","94413","0","93041","","is a synonym of","has synonym","","","False","","{6F748A86-8C53-4C0A-A058-5C1CF96FF81E}"
"9226","94416","0","93041","","is a synonym of","has synonym","","","False","","{53E0E3DF-BE42-4BC1-81F1-1DE5FEAFD5ED}"
"9151","93002","0","93000","","has synonym","is a synonym of","","","False","","{0ED52EA0-8694-4B56-AC2E-22ABDBCDC214}"
"9152","93000","0","93002","","is a synonym of","has synonym","","","False","","{CE2D1CE7-D5EA-4446-A12F-5B52467A1C4A}"
"9175","93018","0","94112","","has synonym","is a synonym of","","","False","","{86C8FD38-C7BC-4897-B4CE-31690CA66547}"
"9176","94112","0","93018","","is a synonym of","has synonym","","","False","","{B70F94AF-42EE-482F-8566-9A2A42188210}"
"9203","93041","0","93042","","has synonym","is a synonym of","","","False","","{C9D10E05-FA48-4656-B4C5-E4A20F40827C}"
"9204","93042","0","93041","","is a synonym of","has synonym","","","False","","{9BD83276-40C4-4A51-8823-202F44EE08BE}"
"7327","91763","0","91937","","has synonym","is a synonym of","","","False","","{886A6291-C662-4EF6-916A-3779E42629D3}"
"7328","91937","0","91763","","is a synonym of","has synonym","","","False","","{5413861A-CE7F-43DF-BB35-3B6EF9357C41}"
"7617","92177","0","92173","","has synonym","is a synonym of","","","False","","{7A385A3A-8EC0-4904-8F14-F2DD34C5F07A}"
"6366","86628","0","87996","","is a synonym of","has synonym","","","False","","{AB6000B5-A74F-4DC3-8A9A-B4BF84BC7574}"
"6458","91159","0","88507","","is a synonym of","has synonym","","","False","","{B97DCC64-11E1-4DD7-9742-1950874A3F9A}"
"6701","90124","0","84655","","has synonym","is a synonym of","","","False","","{A5BC3C44-E130-4BE3-8ECA-C92A64774085}"
"6452","83159","0","88460","","is a synonym of","has synonym","","","False","","{2D2E7EAA-6847-498B-8DE7-A50658312433}"
"6518","67454","0","89017","","is a synonym of","has synonym","","","False","","{034FF6CA-D316-4AD1-9A3F-7B19FB4FA794}"
"6702","84655","0","90124","","is a synonym of","has synonym","","","False","","{BD9642B9-0BD3-47FA-8938-4154DAD4244F}"
"5655","85509","0","85508","","has synonym","is a synonym of","","","False","","{68322533-B369-42EC-A7B4-A144C0CACFDE}"
"5656","85508","0","85509","","is a synonym of","has synonym","","","False","","{03BCF07F-07B2-4AFB-8E2F-3A70FA5F16B7}"
"5695","85950","0","88622","","has synonym","is a synonym of","","","False","","{10E706C9-7072-4340-8460-7D0F11DEA346}"
"5696","88622","0","85950","","is a synonym of","has synonym","","","False","","{C54907AA-FDE5-4F10-B90A-6644A8A5E4BC}"
"7029","91159","0","88507","","has synonym","is a synonym of","","","False","","{2F5A973D-A1EC-465D-A0B3-774E6210DF8F}"
"5815","86628","0","87996","","has synonym","is a synonym of","","","False","","{1327EA99-F0BE-43AD-BD75-CA7FF6C14EE3}"
"5846","91311","0","86778","","is a synonym of","has synonym","","","False","","{00908F37-3676-4FCC-A439-D4C90C05812F}"
"5962","88685","0","87225","","is a synonym of","has synonym","","","False","","{B83B6DA6-4429-4AD6-99A4-E1EDFBA3B37F}"
"6054","89015","0","87472","","is a synonym of","has synonym","","","False","","{E8110DFB-8765-4B4C-9F1E-B203B107E007}"
"6183","67454","0","89017","","has synonym","is a synonym of","","","False","","{44F79AEB-9AF4-48F6-9AF7-5DAF7B9D1827}"
"5809","86511","0","93683","","has synonym","is a synonym of","","","False","","{940CD6D6-0B3A-4E42-AEAD-7EAB1EC09FD9}"
"5810","93683","0","86511","","is a synonym of","has synonym","","","False","","{DF80E673-BC75-4600-9373-82FA5E73EFD7}"
"5843","86778","0","82301","","has synonym","is a synonym of","","","False","","{5E3E3E5F-7373-421D-B676-655028F1515A}"
"5844","82301","0","86778","","is a synonym of","has synonym","","","False","","{A3EEEACB-EBCC-4121-86A5-1580BE7A0895}"
"5845","86778","0","91311","","has synonym","is a synonym of","","","False","","{E132942E-8334-4914-B1A4-6728338E8ECE}"
"5961","87225","0","88685","","has synonym","is a synonym of","","","False","","{2E52236F-3B9D-4F69-8410-62D3AEE807E3}"
"6053","87472","0","89015","","has synonym","is a synonym of","","","False","","{31FF2E80-A1CE-4517-A8E8-96E9ABCBEFF1}"
"6284","84524","0","68404","","is a synonym of","has synonym","","","False","","{6BC3662E-10CF-40B3-9FDA-EB1450913486}"
"6283","68404","0","84524","","has synonym","is a synonym of","","","False","","{ED314C99-F0E4-40E2-8112-7B380EC865D1}"
"5372","86778","0","82684","","is a synonym of","has synonym","","","False","","{D622DB76-781A-4520-ABD7-A776D9456C82}"
"5378","87765","0","82757","","is a synonym of","has synonym","","","False","","{45D83ACC-04B1-4AC0-95F6-1691BE5CEE21}"
"5403","83051","0","89505","","has synonym","is a synonym of","","","False","","{DA0DD1FB-6B21-408A-B125-56E6C1EB7A0C}"
"5404","89505","0","83051","","is a synonym of","has synonym","","","False","","{8AD91F58-169F-4695-BC45-F61E618DC4F4}"
"5374","91311","0","82684","","is a synonym of","has synonym","","","False","","{060B5EA1-E2A5-43EF-BF17-15BAD246DCA0}"
"7921","92515","0","92514","","has synonym","is a synonym of","","","False","","{38E9941F-FEC1-479F-8F4D-660801A1EAE6}"
"7922","92514","0","92515","","is a synonym of","has synonym","","","False","","{2DE99549-BCBF-4698-808B-E8A8AD3B32FF}"
"7233","91705","0","91668","","has synonym","is a synonym of","","","False","","{5D5BDF4B-E5AC-41EF-8779-9D0BFFC6589A}"
"7234","91668","0","91705","","is a synonym of","has synonym","","","False","","{CD8BA7F0-E824-498C-AD2E-7D48FF0EB42D}"
"7235","91705","0","91670","","has synonym","is a synonym of","","","False","","{1E9FB40A-DAC1-48F7-8BE2-5F108389F3BF}"
"7236","91670","0","91705","","is a synonym of","has synonym","","","False","","{49AAD654-41D3-43A8-9BB7-FE9EB12EC506}"
"7241","91705","0","91673","","has synonym","is a synonym of","","","False","","{9CE808A6-36C2-42E9-BBCC-63B3B3C42703}"
"7242","91673","0","91705","","is a synonym of","has synonym","","","False","","{28BE205D-97E3-463B-A3C1-033A5175E166}"
"7243","91705","0","91674","","has synonym","is a synonym of","","","False","","{87F71234-FA85-43D0-A5C9-4B549F8FAE89}"
"7244","91674","0","91705","","is a synonym of","has synonym","","","False","","{8D5D7334-9468-4C70-A8D6-52AB0D7E9785}"
"7249","91705","0","91679","","has synonym","is a synonym of","","","False","","{9907052F-6E24-42DC-9E52-F8AFB54429C0}"
"7250","91679","0","91705","","is a synonym of","has synonym","","","False","","{5B6043B9-5F0E-4DE2-BD79-3E1A58CCBFAF}"
"7251","91705","0","91680","","has synonym","is a synonym of","","","False","","{628A3922-1CBA-4D18-BED6-B633673D5855}"
"7252","91680","0","91705","","is a synonym of","has synonym","","","False","","{20FD0EE9-C24D-4009-A1B4-9FACEC6117F0}"
"7258","91683","0","91705","","is a synonym of","has synonym","","","False","","{09594E83-529F-48E7-9798-9F572C5C5B57}"
"7259","91705","0","91684","","has synonym","is a synonym of","","","False","","{AA646962-0254-4896-A63C-5184F4D7E125}"
"7260","91684","0","91705","","is a synonym of","has synonym","","","False","","{9F18A61D-E5D2-4824-9029-F865ED241CCA}"
"7261","91705","0","91685","","has synonym","is a synonym of","","","False","","{F22337D3-E588-40CF-9BB6-521FE8895EB6}"
"7266","91689","0","91705","","is a synonym of","has synonym","","","False","","{1F5D1562-55A3-4A1B-BB7C-46455B0D61AE}"
"7267","91705","0","91690","","has synonym","is a synonym of","","","False","","{0BA1B2B8-0D7F-4A1D-971A-6A8F8FAC09E3}"
"7268","91690","0","91705","","is a synonym of","has synonym","","","False","","{C3D245BD-94E1-4DF8-B83B-86D8F5CB43E9}"
"7269","91705","0","91692","","has synonym","is a synonym of","","","False","","{9ABCCF9E-2BBD-42C1-9862-FB764E7384E1}"
"7274","91702","0","91705","","is a synonym of","has synonym","","","False","","{3E39B554-5E8D-4A7B-AD5F-BCB21BC0D67E}"
"7275","91705","0","91704","","has synonym","is a synonym of","","","False","","{96902BBA-BCCB-4821-A275-A36215A2C512}"
"7276","91704","0","91705","","is a synonym of","has synonym","","","False","","{75D69C21-08C2-431B-BA8D-0F78D89113A8}"
"7283","83370","0","91741","","has synonym","is a synonym of","","","False","","{3D79D69E-AD03-4B48-863C-293750A65005}"
"7284","91741","0","83370","","is a synonym of","has synonym","","","False","","{73E976C5-28B5-4191-8A88-BD9052912B94}"
"7285","83370","0","91742","","has synonym","is a synonym of","","","False","","{96E2BB0E-BDBB-46F2-A8C0-0F421D731A40}"
"7286","91742","0","83370","","is a synonym of","has synonym","","","False","","{596B71B8-381A-4B84-AF46-D228773B3F4D}"
"7291","83370","0","91744","","has synonym","is a synonym of","","","False","","{8BFA5694-30AB-4307-932A-E24A1B391EB8}"
"7292","91744","0","83370","","is a synonym of","has synonym","","","False","","{453B06C2-3102-4368-A523-C8C20E270CB8}"
"7293","83370","0","91745","","has synonym","is a synonym of","","","False","","{9BD4AF29-C35A-45E1-9E68-88C2CBE84661}"
"7294","91745","0","83370","","is a synonym of","has synonym","","","False","","{895CCA55-C8BD-4076-A882-5696BC99C243}"
"7309","91756","0","88670","","has synonym","is a synonym of","","","False","","{E7D28A24-CC6F-4817-A213-F691312EA7CF}"
"7333","91769","0","91941","","has synonym","is a synonym of","","","False","","{D13AD0A8-E618-4D60-BBD8-E6D73BBDC412}"
"7334","91941","0","91769","","is a synonym of","has synonym","","","False","","{6F151A5D-77C0-47A2-BCC3-CE2E143EC10B}"
"7335","91769","0","91942","","has synonym","is a synonym of","","","False","","{296612D7-FDCB-4494-8014-0B47ED2EA8AE}"
"7336","91942","0","91769","","is a synonym of","has synonym","","","False","","{81D2F7B1-183C-4B63-8F3F-D835427E3A03}"
"7166","91576","0","91575","","is a synonym of","has synonym","","","False","","{4EB6D7D1-2152-42BC-B78F-81B7D4144311}"
"7167","91575","0","91577","","has synonym","is a synonym of","","","False","","{F2101833-B53C-4351-933B-26BAB75526D0}"
"7168","91577","0","91575","","is a synonym of","has synonym","","","False","","{48CAFDB6-1D78-44B8-BCD3-AA59160E0E5D}"
"7169","91575","0","91578","","has synonym","is a synonym of","","","False","","{6B7EDCFF-F063-4742-ACDD-88BFC1E074D3}"
"7191","91587","0","91590","","has synonym","is a synonym of","","","False","","{0E8960E5-20FD-44CA-8FCC-3AC351A5AD11}"
"7192","91590","0","91587","","is a synonym of","has synonym","","","False","","{53739DE3-C788-4F69-AB34-8B556719389D}"
"7193","91587","0","91591","","has synonym","is a synonym of","","","False","","{E4577EBD-2CF1-4FAD-8438-EE539956539F}"
"7194","91591","0","91587","","is a synonym of","has synonym","","","False","","{BFF7D93C-1DB7-4526-BA90-1317DC97C4D8}"
"7224","91660","0","91661","","is a synonym of","has synonym","","","False","","{B1067795-C697-401A-954C-F6CF4EF9D2F8}"
"7225","91705","0","91663","","has synonym","is a synonym of","","","False","","{A32F053A-505C-450E-ADEF-2E40453B9968}"
"7226","91663","0","91705","","is a synonym of","has synonym","","","False","","{5602FAE6-CC25-4658-A6F4-4943C25FE6DB}"
"7227","91705","0","91664","","has synonym","is a synonym of","","","False","","{816977C2-936D-4EBD-8864-467D20657988}"
"7493","91978","0","92635","","has synonym","is a synonym of","","","False","","{262568CE-81FD-4652-89AD-C9EB6A1F9B84}"
"7494","92635","0","91978","","is a synonym of","has synonym","","","False","","{8149E5F6-53F5-4C33-8207-061285DD23AC}"
"7495","91978","0","92636","","has synonym","is a synonym of","","","False","","{E9AE888C-A603-4823-89EC-3F95D49BFFF5}"
"7500","92638","0","91978","","is a synonym of","has synonym","","","False","","{36228DF1-5CCB-4C58-BDAA-6B3458E75E74}"
"7501","91978","0","92639","","has synonym","is a synonym of","","","False","","{5CD51E8B-D188-4ABD-991E-C263A2A8277E}"
